chembl_id,pref_name,MeanByChembl_id,ACVR1,ASXL1,ATG7,BCL10,BUB1B,CASP8,CCNE1,CDKN2A,CDKN2C,DNM2,HRAS,JAG1,MARK3,MUTYH,NBN,PPP2R1A,PREX2,RB1,SETD2,SMARCA4,TPR,TSC1,VAV1
CHEMBL1200440,MEPIVACAINE HYDROCHLORIDE,36.07884778885842,16.2238655870283,36.4049997555596,37.64691630101679,28.419011959124603,47.7899041018415,59.11230070229059,30.30359536252389,28.697649495936165,20.31967009652912,40.85683497644331,18.670927056626383,41.94375623067068,41.38824852767975,42.281035624708124,35.93829365164799,38.45769686530579,33.72042385856043,37.242004529865234,39.06677142175877,36.13174810711104,37.85763138314548,41.14412527022827,40.196088278141744
CHEMBL652,FLECAINIDE,36.18718494493425,10.021570764802547,49.192019769866526,49.8496620685473,6.4740456483844415,37.776753038269625,17.23397790617765,6.675325727728874,6.477562166732963,7.508017049375661,48.45693440191437,12.377016764370996,46.40805747666872,47.69637115154292,45.6754632169699,48.797540325065306,50.02795137475504,45.988830366831394,49.77515362771899,49.737791959331965,48.949613631947145,49.88800578679245,48.07663230877743,49.24095720091567
CHEMBL93,ZILEUTON,36.27007432511372,20.617955516323303,43.12079614237597,45.370083970307554,8.004704175380631,54.095790056029855,6.613986605183472,7.874639249515899,7.985388433152139,17.118922883881424,48.70506197244395,23.29774302396544,49.80127226657058,49.10319206433474,50.21877931120108,41.483792372976175,46.53018370477348,37.19791286792788,44.7981803440204,47.32887360125419,42.134833021985855,45.670569461141945,48.9029358865256,48.23611254634413
CHEMBL753,PHENOXYBENZAMINE,36.31304354266246,2.0443513600690006,0.6951285350987197,0.7768233249797294,180.0126295143379,1.0843710258461232,250.89353455475216,196.1579080038856,182.64426872526187,9.280665010032124,0.8954923189999887,1.0521872160683317,0.9331139605723824,0.909073508777844,0.9473901704508424,0.6417746473237298,0.8192741928860677,0.5761748547554825,0.7561608886095459,0.8477587720802349,0.662453066236293,0.7877215843323743,0.9022317420232387,0.8795145038571286
CHEMBL1377,PROGUANIL,36.52789391965951,13.0391975918114,42.83839020995529,45.21329670952238,14.88473532227886,55.08519743110119,13.337787516272051,14.721910066728627,14.890701309822637,10.085440448659044,48.80919090544226,16.712490615450598,50.17336418460059,49.2885068231812,50.70902530568713,40.969813323442686,46.422082084162085,36.47463933695666,44.71826419041192,47.255540398725245,41.714266633777584,45.49150636124532,49.04512073166136,48.261092651272754
CHEMBL1200479,DICYCLOMINE HYDROCHLORIDE,36.630033973407215,8.874278745519746,39.62157354036478,44.9012495427265,3.524657827783919,79.00782030098347,3.404484238608308,3.3129632351453027,3.4755122482532275,6.73448103587568,55.95192670663455,10.712227988346251,60.81558074038775,57.6741343338653,62.75687505970411,36.33751768703448,47.93353658854759,29.30199012162097,43.52096613231331,50.570512209544205,37.636462199760736,45.63149695719365,56.79228764402643,53.99824630412558
CHEMBL1201044,DAPIPRAZOLE HYDROCHLORIDE,36.983995292898534,6.002904754653656,33.07061961553227,39.40159765130596,25.43346514566284,67.78928526956447,54.34485791726505,27.97603832417359,25.83894801594763,7.108964007374989,50.10706870701022,5.261596642448111,54.07165991211218,51.52045445792742,55.55583512817044,29.38540954246905,42.95795267144996,21.203394500383748,37.71063932522481,45.48602796955091,30.823808959726104,40.2991382093355,50.804829627297245,48.47739538207986
CHEMBL1118,DESVENLAFAXINE,37.16430473463844,11.980762550925943,47.06364645227757,48.24274920989241,7.511811871118685,57.53844084604329,11.80507570499631,7.702498409232406,7.542894192238608,7.586097920245952,50.60732813061606,15.6513498871244,52.06877901617516,51.10765335339951,52.66854007472824,45.09856977809051,48.65267422367056,39.40456990225066,48.08269061644591,49.25725234597812,45.92208038366673,48.320990005004525,50.855807445760966,50.10674657680145
CHEMBL2107145,MAGNESIUM GLUCONATE,37.79396655644425,52.68102455515745,10.9805135861028,9.72140408098704,135.30154933801958,6.591992029950937,140.8914580266267,135.70523165275569,135.37811642942177,82.98044916164524,8.184809069238694,36.27655028410834,7.746473544385067,8.016222589359527,7.599024829685307,11.642753457509276,9.13900696796229,14.181800430028131,10.028243354011476,8.781949159734932,11.376369593764387,9.566400944706697,8.10024995825161,8.38963775480502
CHEMBL1479848,ACETOMENAPHTHONE,37.9793301995983,0.0218944345673313,16.097509411603696,40.22854106241861,1.3330511382107613,80.44655674180927,5.111826293250306,1.6330163353380291,1.3789205524529364,0.0579789492885914,80.31784763720816,0.0147230927594049,79.65495170440849,80.10738338146291,79.36219975457173,8.84775908406853,66.70821741992275,1.7867565175468414,31.62214133875517,80.94548633272953,11.285227549285947,45.7809432439548,80.21299340116659,80.56866921398056
