chembl_id,pref_name,MeanByChembl_id,ACVR1,ASXL1,ATG7,BCL10,BUB1B,CASP8,CCNE1,CDKN2A,CDKN2C,DNM2,HRAS,JAG1,MARK3,MUTYH,NBN,PPP2R1A,PREX2,RB1,SETD2,SMARCA4,TPR,TSC1,VAV1
CHEMBL1173655,AFATINIB,8.575713647627966,9.27399711628219,8.720557601067929,8.594319313566986,8.382207868874968,8.1137773325657,7.778579974470903,8.338394038323557,8.374714465683901,9.230454483715016,8.416689287255041,9.334861612686709,8.355460897879224,8.394403960516089,8.33117369446185,8.802494013326543,8.531989007879105,8.953889683089269,8.625971859631052,8.490683153744715,8.770062680463544,8.57796255717526,8.405592319908303,8.443176972875326
CHEMBL1477,CERIVASTATIN,8.543106207238035,8.53771022437977,8.705667212363103,8.69230945523151,7.899997750375585,8.685939932224944,8.155409480499928,7.963511685426376,7.910785920566628,8.342099231922877,8.682744002650931,8.638393360166415,8.683373509571101,8.682941305233836,8.683656434029604,8.708022372345628,8.683565786522177,8.693374516910165,8.69674038729379,8.682580018145707,8.707251030927184,8.690019628462755,8.682840978731774,8.682508542493032
CHEMBL4303288,ABACAVIR SULFATE,8.534084324082636,9.045377215571024,8.438229517541766,8.423957095417354,8.781312091975753,8.228648943811764,8.68110006263942,8.762685983611611,8.77789522073579,9.02074659397869,8.362300038260003,9.083991936928411,8.331656341251914,8.352040490083532,8.319797711481364,8.436504609017456,8.404674304494264,8.424954031864553,8.430165425936377,8.389743896869321,8.437724348475728,8.420456649781425,8.357678876726279,8.37229806744687
CHEMBL72,DESIPRAMINE,8.508436189075104,8.939786084967398,8.769879337969055,8.735600433938224,7.5503595184228605,8.630109815971174,6.701301240775667,7.431792578706622,7.530017435990994,8.948747717190487,8.69811499066619,8.961566428774827,8.685668920375221,8.693598995131845,8.681055390356498,8.793492176048826,8.71990594414081,8.852238833973837,8.744464345542422,8.7121886211316,8.78403040039153,8.731016499306937,8.695893847532428,8.70320279142193
CHEMBL1601669,ALFACALCIDOL,8.473503233658514,9.377836534991754,8.450106574629022,8.393272076547563,8.263329153850838,8.227882255756123,7.648413783426827,8.183587453625258,8.249444822184309,9.17404753660802,8.333350165312691,9.382068489260522,8.309747936900113,8.324717991176149,8.300842889568726,8.575942997718181,8.37515374313263,8.972462743117442,8.402519239112324,8.36236667441536,8.522330674176953,8.388491397736908,8.32905027194698,8.343608968951113
CHEMBL705,ALITRETINOIN,8.468822862129509,9.102915488243008,8.850178697193105,8.747012154745047,7.431467587848367,8.230920343263813,6.403304586682909,7.289789721764431,7.407292251272808,9.106873824778882,8.591493605537686,9.130046268602852,8.538257087576536,8.572125751142535,8.518753913391034,8.906356140446592,8.692776652857063,9.017554759363945,8.77401264094637,8.656524536862687,8.886042536595088,8.732986919252802,8.581929455898694,8.614310904712429
CHEMBL459324,DIACETYLMORPHINE,8.459766522845745,8.281201975844215,8.633830644869514,8.655248584781742,7.627916371744552,8.79980604483625,7.888183141417164,7.688215577635601,7.638390160744535,8.115233090585406,8.705105086136339,8.452392120303994,8.731439769187618,8.714464860080966,8.741918211550406,8.621374337180375,8.66145226193796,8.60571223478808,8.650303363062324,8.675043990151353,8.626386567324174,8.657070283252379,8.7097619854964,8.694179362540801
CHEMBL3786343,OLMUTINIB,8.425427703734007,8.495675095226687,8.570519782571505,8.554077776573203,8.106365828559989,8.319205989867166,7.785644151476897,8.067918069860019,8.100807852026499,8.457475081562418,8.492167390344784,8.53417441318653,8.450802531570035,8.477064436027057,8.435252109885043,8.580182211232923,8.542528502361884,8.601209640938611,8.559514393404756,8.532222792826394,8.576264265886191,8.55126975132256,8.484641785883113,8.50985333328794
CHEMBL385517,SAXAGLIPTIN ANHYDROUS,8.42028916109169,8.679854450483957,8.758161984293242,8.70999260615698,7.300418560813054,8.496728244296563,7.135847824942433,7.225875504445213,7.287442565565928,8.60629222992801,8.6265138833305,8.715754586115814,8.592429675999405,8.614207413923662,8.57938276350314,8.77279885779249,8.681781873357508,8.765126393200713,8.724647720838421,8.66268651988818,8.767004118159516,8.702495480275672,8.62042225915061,8.64078518864784
CHEMBL846,CALCITRIOL,8.415892955255137,9.642254011218569,8.543047073112799,8.34943739893079,7.991145587372624,7.89901831057253,7.687453729077276,7.916104341982951,7.977942694155159,9.358950210579597,8.162861003425755,9.72172488572894,8.093872666237441,8.137574816081546,8.067861112699294,8.707307057415347,8.281633249508921,9.08247121796396,8.3934362471873,8.240093796561755,8.640986400055498,8.327708986652258,8.150192874661764,8.19246029968604
CHEMBL3544985,DASABUVIR SODIUM MONOHYDRATE,8.39320149919623,8.157989304838647,8.674643800950182,8.526614001571081,8.215808268354989,8.02298650156301,8.66140256402321,8.231293170691696,8.218447097334067,8.102122892355002,8.28548251122066,8.35674355080261,8.195236123666078,8.254279852272518,8.160163914344366,8.77592517305895,8.443684003286487,8.98046001243296,8.566996070121554,8.38861219903531,8.727531316701008,8.504833471629142,8.270080624876384,8.322298056383385
CHEMBL4297334,PIFLUFOLASTAT F18,8.360222171155387,8.010540803541064,8.61152037610593,8.680234909426838,7.386549607370746,8.93586497533396,6.676189787204761,7.285220026423325,7.371052792425259,8.024353473420408,8.78806728569154,8.074273260509147,8.824565843780032,8.801443097870813,8.837730021018967,8.565370557426746,8.7173568319966,8.449513550073236,8.66241848619065,8.742664052540682,8.583849805660783,8.68945117366258,8.794742255432581,8.7721369634672
CHEMBL1963683,TAFLUPROST,8.3344420384539,8.990695921526385,8.337092213545418,8.225203780125952,8.43717469326128,7.708497724754546,8.838045705151611,8.461311313858307,8.43631903290882,8.996873912119923,8.054018847432515,8.956140421610467,7.980025539346376,8.029313399766286,7.948493980715223,8.405785155262915,8.168823077985174,8.619634910164118,8.254552725467363,8.131011340913298,8.378158512562642,8.210435123392086,8.04185681840712,8.08270273416193
CHEMBL2364635,TAFENOQUINE SUCCINATE,8.311121374908607,8.746207681383435,8.337418693479771,8.2823714589842,8.334586470742543,7.9485168752602195,8.278887579319855,8.34137926362979,8.336822690771791,8.57928336767364,8.178517521782686,8.768231861401809,8.132502092221293,8.161618369422488,8.114345601231364,8.385785374198935,8.251943305741209,8.445196346197893,8.294741772528713,8.227149816450723,8.36772176433058,8.275251627759065,8.170066084257465,8.197246004128523
CHEMBL1051,LATANOPROST,8.297212348047994,8.542953075184151,8.59091919443312,8.518019612740511,7.589106674485661,8.230988840764294,7.322420590824479,7.54336253597576,7.581688655772025,8.335389082759034,8.372186014470541,8.620541199103888,8.312046139721915,8.350255646246303,8.289816653336613,8.620229982199536,8.469421380688203,8.695235675897383,8.541648086119306,8.43828647470249,8.607612668157367,8.50580044041988,8.361315572825118,8.396639808276312
CHEMBL3833382,PRAJMALIUM,8.2933050892501,8.728938121344012,8.392362064917549,8.290160629915109,8.206240209891241,8.069462800176543,8.124306403515797,8.151510893142461,8.196913009486245,8.6658351712961,8.117967778838253,8.807274319868174,8.072872784439555,8.09687296843916,8.074084892382826,8.45996518906627,8.228553084537996,8.597903519733393,8.318204772326187,8.189183401599232,8.433241112615525,8.273669670540105,8.10745881041547,8.14303544426517
CHEMBL1201743,SAXAGLIPTIN HYDROCHLORIDE,8.265092389899046,8.82538967513091,8.126789251773674,8.094484490378953,8.56665376875367,8.005779482719676,8.535242825286403,8.527617452726206,8.560045621302498,9.039892203766309,8.064457270875184,8.636716288211733,8.055294799513462,8.0614223476542,8.050293737440393,8.143885334447752,8.082461317699643,8.185678674869523,8.100705478044805,8.074778801844207,8.137190448313909,8.091336211240057,8.062945486367314,8.068063999317562
CHEMBL1531,ETONOGESTREL,8.249290816107498,8.641268021572417,8.154508217191985,8.101817073351501,8.58230954257255,7.901836014817807,8.80222560735999,8.557253975888926,8.575032799953654,8.665260387922508,8.027321015947985,8.67017694492705,8.002199371512537,8.018097120197245,7.992951650544239,8.189217836483984,8.075872342103226,8.271411858907445,8.114956308565803,8.058599617777094,8.175296650184043,8.095023163657183,8.022697248531092,8.03835600050217
CHEMBL1460,DIDANOSINE,8.224594027742489,9.618376675997,8.345437554398702,8.330262566024762,7.101842352509985,8.03930174995852,6.969855579802344,7.041844963730426,7.091454557654627,9.14346954508273,8.22573556642723,9.851157613727796,8.18062921782329,8.209259870082226,8.163931463005262,8.357590462832997,8.309286509444435,8.428872163345797,8.335023328442615,8.280623097511357,8.352123319941448,8.32673531701908,8.217531129399664,8.245318033914918
